time,average,count,minimum,maximum,standard_deviation,standard_error
2015-08-01T00:00:00,3.5720031,44640,-2.803,11.2,2.4004629,0.011361427435987254
2015-09-01T00:00:00,-0.2590115,43200,-5.902,6.6,2.194639,0.010558961655568935
2015-10-01T00:00:00,-5.618773,44613,-17.41,-0.012,3.7885966,0.017936911049979735
2015-11-01T00:00:00,-15.598035,43200,-30.7,-3.28,6.7148476,0.03230682540871058
2015-12-01T00:00:00,-23.469137,44640,-36.21,-11.1,4.014513,0.01900075146693685
2016-01-01T00:00:00,-18.04837,44640,-31.7,-2.385,4.7948885,0.022694280545207373
2016-02-01T00:00:00,-19.953876,41760,-28.4,-10.0,3.9964027,0.01955640412110797
2016-03-01T00:00:00,-22.244986,44640,-34.17,-15.21,3.6141493,0.01710582403226616
2016-04-01T00:00:00,-12.541898,43200,-32.2,-2.215,6.4700212,0.031128904242639546
2016-05-01T00:00:00,-2.7589316,44640,-11.1,5.935,3.2954247,0.015597295475933503
2016-06-01T00:00:00,1.3364432,43200,-4.432,18.34,3.0464468,0.014657224001548175
2016-07-01T00:00:00,4.4635677,44640,-1.93,19.31,3.705204,0.017536787214872722
2016-08-01T00:00:00,3.0192666,44640,-2.0,15.95,2.8324528,0.01340604227472004
2016-09-01T00:00:00,0.22553495,43013,-4.012,6.924,1.7427349,0.008402943891929558
2016-10-01T00:00:00,-1.737437,44619,-10.57,6.365,2.4174225,0.011444390009580257
2016-11-01T00:00:00,-10.465509,43200,-28.64,-1.211,5.6078568,0.02698081337059391
2016-12-01T00:00:00,-18.583218,44634,-30.99,-4.442,5.9007277,0.02793011171705685
2017-01-01T00:00:00,-19.029253,44640,-39.23,1.293,10.388665,0.049169711183013304
2017-02-01T00:00:00,-21.636196,40319,-35.26,-4.115,6.4961934,0.032352218754700526
2017-03-01T00:00:00,-22.693188,44640,-37.41,-3.838,6.7603908,0.03199703279527289
2017-04-01T00:00:00,-15.072489,43200,-30.91,-6.845,4.638358,0.022316310891308595
2017-05-01T00:00:00,-4.6547985,44640,-16.67,1.914,3.5994177,0.017036098928537604
2017-06-01T00:00:00,0.17034054,43200,-5.728,11.85,3.4357228,0.01653012916296313
2017-07-01T00:00:00,6.665849,44640,-0.639,20.77,3.848334,0.01821422399563415
2017-08-01T00:00:00,4.5539393,44640,-1.034,21.18,3.0921435,0.014635162618687829
2017-09-01T00:00:00,1.9730966,42037,-2.386,10.2,1.4404603,0.00702563273506899
2017-10-01T00:00:00,-3.7506273,44640,-21.0,3.716,4.846292,0.022937574202882432
2017-11-01T00:00:00,-8.359251,43200,-21.2,1.852,5.680208,0.02732891447407727
2017-12-01T00:00:00,-15.002582,44640,-23.29,0.038,4.748422,0.022474354597772177
2018-01-01T00:00:00,-20.798563,44640,-34.6,-6.304,5.577726,0.026399461882312007
2018-02-01T00:00:00,-16.173565,40320,-37.5,-0.403,7.4197226,0.03695110280638026
2018-03-01T00:00:00,-18.563446,44640,-37.06,-1.437,6.100662,0.028874527592445593
2018-04-01T00:00:00,-14.866198,43200,-24.21,-0.286,4.2925234,0.0206524127609131
2018-05-01T00:00:00,-6.636247,44640,-21.41,0.879,3.7174187,0.017594599390409166
2018-06-01T00:00:00,-0.53883624,43200,-6.838,11.63,2.2409658,0.010781851940138927
2018-07-01T00:00:00,5.0764213,44640,-2.13,19.78,4.3080864,0.020390238759573173
2018-08-01T00:00:00,2.0605073,44640,-1.544,9.67,2.1896865,0.01036381984883958
2018-09-01T00:00:00,1.5556084,43200,-3.935,9.89,2.6574142,0.012785490020987146
2018-10-01T00:00:00,-3.2504175,44640,-26.2,5.369,5.0428114,0.023867703407910952
2018-11-01T00:00:00,-13.002645,43200,-28.19,-0.235,6.5512724,0.031519823993444586
2018-12-01T00:00:00,-21.609964,44640,-35.01,-4.618,5.8485093,0.027681083968921282
2019-01-01T00:00:00,-23.319538,44605,-36.63,-1.033,6.3635774,0.03013072325815675
2019-02-01T00:00:00,-16.227118,40320,-38.81,0.453,8.958339,0.044613594796474844
2019-03-01T00:00:00,-14.734639,44640,-31.3,0.401,7.653945,0.03622623853266669
2019-04-01T00:00:00,-14.756276,43200,-27.73,5.348,5.5736322,0.026816150619154433
2019-05-01T00:00:00,-2.9887178,44640,-10.72,1.178,2.8616786,0.013544368557153061
2019-06-01T00:00:00,1.1498528,43200,-3.845,14.67,2.937843,0.014134704129815679
2019-07-01T00:00:00,8.076596,44621,1.705,19.77,2.6371198,0.01248418526847978
2019-08-01T00:00:00,5.4929566,44640,2.2,11.7,1.5051225,0.00712376799947901
2019-09-01T00:00:00,4.664913,43200,-2.7,15.59,3.2845314,0.01580270884929743
2019-10-01T00:00:00,-1.3215955,44640,-17.51,5.763,3.5973642,0.017026379685332275
2019-11-01T00:00:00,-8.599607,43200,-22.39,1.197,5.329699,0.025642526459428962
2019-12-01T00:00:00,-18.339808,44640,-35.08,-4.81,7.0091004,0.033174179505947865
2020-01-01T00:00:00,-25.557137,44612,-37.8,-6.112,6.921008,0.03276751533765394
2020-02-01T00:00:00,-32.958202,41760,-42.48,-18.27,6.1311293,0.03000269227306168
2020-03-01T00:00:00,-21.479298,44640,-41.33,-0.647,10.555152,0.04995769546877996
2020-04-01T00:00:00,-13.452151,43200,-30.1,-2.1,6.200002,0.02982977446137636
2020-05-01T00:00:00,-5.9157033,44640,-21.86,0.98,4.8506227,0.022958071164867987
2020-06-01T00:00:00,0.9265138,43200,-2.957,16.81,2.5239213,0.012143221782081152
2020-07-01T00:00:00,2.0803516,44640,-1.898,11.18,2.1449907,0.010152273687778792
2020-08-01T00:00:00,4.398484,44640,-1.4,14.92,2.402365,0.011370430120567784
2020-09-01T00:00:00,1.339103,43064,-2.7,9.3,1.9155873,0.009230915321522376
2020-10-01T00:00:00,-3.4728851,44624,-18.8,1.85,3.5741196,0.016919394967935805
